LSOA11 Code,Public transport accessibility metric
E01028225,3
E01028226,2
E01028227,0
E01028228,0
E01028229,0
E01028230,3
E01028231,0
E01028232,1
E01028233,0
E01028234,0
E01028235,4
E01028236,0
E01028237,3
E01028238,3
E01028239,4
E01028240,3
E01028241,3
E01028242,0
E01028243,4
E01028244,3
E01028245,1
E01028246,0
E01028247,0
E01028248,0
E01028249,0
E01028250,3
E01028251,4
E01028252,6
E01028253,3
E01028254,2
E01028255,4
E01028256,3
E01028257,3
E01028258,2
E01028259,3
E01028260,2
E01028261,6
E01028262,4
E01028263,6
E01028264,3
E01028267,0
E01028268,0
E01028269,0
E01028270,2
E01028271,0
E01028272,4
E01028273,6
E01028274,1
E01028275,0
E01028276,0
E01028277,5
E01028278,4
E01028279,4
E01028280,4
E01028281,2
E01028282,0
E01028283,1
E01028284,0
E01028285,0
E01028286,2
E01028287,0
E01028288,0
E01028289,2
E01028290,0
E01028291,2
E01028292,2
E01028293,0
E01028294,0
E01028295,6
E01028296,3
E01028297,6
E01028298,3
E01028299,3
E01028300,3
E01028301,2
E01028302,2
E01028303,3
E01028304,2
E01028305,0
E01028306,3
E01028307,3
E01028308,0
E01028309,2
E01028310,0
E01028311,0
E01028312,7
E01028313,3
E01028314,4
E01028315,5
E01028316,7
E01028317,7
E01028318,4
E01028319,4
E01028320,3
E01028321,5
E01028322,4
E01028323,4
E01028325,7
E01028326,2
E01028327,7
E01028328,6
E01028329,6
E01028330,5
E01028331,7
E01028332,7
E01028333,1
E01028334,1
E01028335,0
E01028336,4
E01028337,6
E01028338,2
E01028339,7
E01028340,2
E01028341,3
E01028342,3
E01028343,3
E01028344,5
E01028345,2
E01028346,3
E01028347,2
E01028348,2
E01028349,6
E01028350,5
E01028351,6
E01028352,6
E01028353,5
E01028354,1
E01028355,2
E01028356,2
E01028357,4
E01028358,2
E01028359,2
E01028360,4
E01028361,3
E01028362,2
E01028363,1
E01028364,2
E01028365,1
E01028366,5
E01028367,5
E01028368,5
E01028369,5
E01028370,5
E01028371,5
E01028372,3
E01028373,2
E01028374,2
E01028375,3
E01028376,4
E01028377,1
E01028378,7
E01028379,3
E01028380,2
E01028381,3
E01028382,2
E01028383,2
E01028384,2
E01028385,4
E01028386,3
E01028387,3
E01028388,3
E01028389,4
E01028390,5
E01028391,2
E01028392,1
E01028393,2
E01028394,2
E01028395,3
E01028396,1
E01028397,1
E01028398,1
E01028399,1
E01028400,1
E01028401,1
E01028402,7
E01028403,6
E01028404,3
E01028405,4
E01028406,2
E01028407,3
E01028408,7
E01028409,5
E01028410,7
E01028411,7
E01028412,5
E01028413,2
E01028414,1
E01028415,3
E01028416,1
E01028417,1
E01028418,1
E01028419,6
E01028420,6
E01028421,7
E01028422,3
E01028423,5
E01028424,6
E01028425,6
E01028426,2
E01028427,1
E01028428,1
E01028429,1
E01028430,0
E01028431,0
E01028432,0
E01028433,1
E01028434,3
E01028435,0
E01028437,2
E01028438,3
E01028439,0
E01028440,2
E01028441,2
E01028443,1
E01028444,1
E01028445,2
E01028446,1
E01028447,0
E01028448,0
E01028449,1
E01028450,2
E01028451,1
E01028452,1
E01028453,1
E01028454,1
E01028455,2
E01028456,2
E01028457,2
E01028458,2
E01028459,3
E01028460,5
E01028461,2
E01028462,1
E01028463,4
E01028464,2
E01028465,3
E01028466,2
E01028467,2
E01028468,1
E01028469,2
E01028470,3
E01028471,3
E01028472,2
E01028473,2
E01028474,2
E01028475,3
E01028476,1
E01028477,7
E01028478,6
E01028479,7
E01028480,7
E01028481,7
E01028482,7
E01028483,7
E01028484,7
E01028485,6
E01028486,7
E01028487,2
E01028488,2
E01028489,3
E01028490,2
E01028491,3
E01028492,0
E01028493,1
E01028494,2
E01028495,0
E01028496,2
E01028497,7
E01028498,7
E01028499,7
E01028500,7
E01028501,7
E01028502,4
E01028503,7
E01028504,7
E01028505,4
E01028506,7
E01028507,7
E01028508,7
E01028509,7
E01028510,6
E01028511,0
E01028512,5
E01028513,2
E01028514,1
E01028515,0
E01028516,1
E01028517,3
E01028518,2
E01028519,1
E01028520,1
E01028521,1
E01028522,2
E01028523,1
E01028524,1
E01028525,1
E01028526,0
E01028527,0
E01028528,0
E01028529,0
E01028530,0
E01028531,0
E01028532,1
E01028533,0
E01028534,1
E01028535,0
E01028536,0
E01028537,1
E01028538,2
E01028539,1
E01028540,1
E01028541,2
E01028542,2
E01028543,1
E01028544,1
E01028545,0
E01028546,0
E01028547,0
E01028548,0
E01028549,1
E01028550,1
E01028551,1
E01028552,2
E01028553,4
E01028554,0
E01028555,1
E01028556,2
E01028557,1
E01028558,1
E01028559,2
E01028560,1
E01028561,1
E01028562,1
E01028563,2
E01028565,1
E01028567,0
E01028568,0
E01028569,3
E01028570,4
E01028571,4
E01028572,2
E01028573,1
E01028574,0
E01028575,2
E01028576,0
E01028577,3
E01028578,1
E01028579,0
E01028580,0
E01028581,0
E01028582,0
E01028583,0
E01028584,0
E01028585,0
E01028586,0
E01028587,0
E01028588,0
E01028591,1
E01028592,0
E01028594,1
E01028595,2
E01028596,0
E01028597,1
E01028598,7
E01028599,4
E01028600,7
E01028601,7
E01028602,6
E01028603,7
E01028604,7
E01028605,6
E01028606,6
E01028607,7
E01028608,6
E01028609,6
E01028610,7
E01028611,6
E01028612,7
E01028613,6
E01028614,6
E01028615,7
E01028616,6
E01028617,3
E01028618,7
E01028619,6
E01028620,6
E01028621,3
E01028622,1
E01028623,0
E01028624,1
E01028625,2
E01028626,3
E01028627,4
E01028628,4
E01028629,1
E01028630,4
E01028631,1
E01028632,1
E01028633,3
E01028634,4
E01028635,3
E01028636,1
E01028637,2
E01028638,7
E01028639,4
E01028640,7
E01028641,7
E01028642,7
E01028643,5
E01028644,6
E01028645,4
E01028646,7
E01028647,7
E01028648,6
E01028649,7
E01028650,4
E01028651,4
E01028652,2
E01028653,3
E01028654,3
E01028655,3
E01028656,5
E01028657,6
E01028658,7
E01028659,7
E01028660,4
E01028661,7
E01028662,7
E01028663,5
E01028664,4
E01028665,5
E01028666,6
E01028667,7
E01028668,7
E01028669,3
E01028670,5
E01028671,2
E01028672,4
E01028673,6
E01028674,3
E01028675,3
E01028676,3
E01028677,2
E01028678,7
E01028679,7
E01028680,5
E01028681,5
E01028682,3
E01028683,6
E01028684,2
E01028685,4
E01028686,5
E01028688,3
E01028689,5
E01028690,7
E01028691,6
E01028692,5
E01028693,5
E01028694,4
E01028695,3
E01028696,2
E01028697,2
E01028698,2
E01028699,2
E01028700,2
E01028701,4
E01028702,5
E01028703,2
E01028704,3
E01028705,5
E01028706,5
E01028707,7
E01028708,4
E01028709,2
E01028710,1
E01028711,6
E01028712,7
E01028713,7
E01028714,7
E01028715,7
E01028716,3
E01028717,2
E01028718,2
E01028719,3
E01028720,7
E01028721,6
E01028722,3
E01028723,4
E01028724,5
E01028725,5
E01028726,7
E01028727,5
E01028728,2
E01028729,6
E01028730,6
E01028731,6
E01028732,6
E01028733,7
E01028734,6
E01028735,5
E01028736,7
E01028737,7
E01028738,4
E01028739,7
E01028740,3
E01028741,2
E01028742,4
E01028743,4
E01028744,5
E01028745,5
E01028746,6
E01028747,7
E01028748,5
E01028749,6
E01028750,4
E01028751,7
E01028752,6
E01028753,6
E01028754,7
E01028755,3
E01028756,3
E01028757,4
E01028758,4
E01028759,4
E01028760,2
E01028761,4
E01028762,7
E01028763,6
E01028764,6
E01028765,6
E01028766,7
E01028767,3
E01028771,2
E01028772,5
E01028773,6
E01028774,3
E01028775,5
E01028776,7
E01028777,5
E01028778,5
E01028779,4
E01028780,2
E01028781,2
E01028782,2
E01028783,2
E01028784,4
E01028785,2
E01028786,1
E01028787,4
E01028788,3
E01028789,3
E01028790,5
E01028791,6
E01028792,6
E01028793,6
E01028794,4
E01028795,7
E01028796,7
E01028797,5
E01028798,7
E01028799,5
E01028800,7
E01028801,6
E01028802,7
E01028804,6
E01028806,7
E01028807,1
E01028808,1
E01028809,2
E01028810,2
E01028811,1
E01028813,1
E01028814,1
E01028815,3
E01028816,1
E01028817,2
E01028818,1
E01028819,1
E01028820,2
E01028821,3
E01028822,3
E01028823,3
E01028824,3
E01028825,3
E01028826,7
E01028827,7
E01028828,7
E01028829,3
E01028830,3
E01028831,3
E01028832,2
E01028833,2
E01028834,3
E01028835,3
E01028836,3
E01028837,3
E01028838,5
E01028839,5
E01028840,6
E01028841,6
E01028842,7
E01028843,7
E01028844,7
E01028845,5
E01028846,7
E01028847,7
E01028848,5
E01028849,5
E01028850,7
E01028851,7
E01028852,4
E01028853,2
E01028854,2
E01028855,7
E01028856,2
E01028857,7
E01028858,7
E01028859,7
E01028860,4
E01028861,7
E01028862,6
E01028863,7
E01028864,7
E01028865,4
E01028866,6
E01028867,4
E01028868,6
E01028869,7
E01028870,7
E01028871,7
E01028872,7
E01028873,2
E01028874,3
E01028875,3
E01028876,3
E01028877,2
E01028878,4
E01028879,3
E01028880,7
E01028881,7
E01028882,7
E01028883,7
E01028884,5
E01028885,7
E01028886,4
E01028887,5
E01028888,7
E01028889,4
E01028890,5
E01028891,2
E01028892,5
E01028893,7
E01028894,3
E01028895,2
E01028896,3
E01028897,5
E01028898,7
E01028899,7
E01028902,3
E01028903,4
E01028904,2
E01028905,3
E01028906,2
E01028907,2
E01028908,3
E01028909,3
E01028910,7
E01028911,5
E01028912,5
E01028913,7
E01028914,7
E01028915,6
E01028916,3
E01028917,2
E01028918,7
E01028919,7
E01028920,6
E01028921,4
E01028922,7
E01028923,7
E01028924,3
E01028925,7
E01028926,6
E01028927,4
E01028928,4
E01028929,6
E01028930,5
E01028931,1
E01028932,4
E01028933,1
E01028934,0
E01028935,4
E01028936,4
E01028937,4
E01028938,0
E01028939,0
E01028940,0
E01028941,3
E01028942,3
E01028943,2
E01028944,0
E01028945,0
E01028946,2
E01028947,0
E01028948,2
E01028949,1
E01028950,6
E01028951,2
E01028952,2
E01028953,1
E01028954,5
E01028955,4
E01028956,3
E01028957,5
E01028958,5
E01028959,6
E01028960,7
E01028961,7
E01028962,1
E01028963,5
E01028964,2
E01028965,1
E01028966,4
E01028967,1
E01028968,4
E01028969,7
E01028970,4
E01028971,7
E01028972,1
E01028973,1
E01028974,2
E01028975,3
E01028976,7
E01028977,4
E01028978,7
E01028979,6
E01028980,7
E01028981,2
E01028982,2
E01028983,3
E01028984,2
E01028985,3
E01028986,5
E01028987,1
E01028988,1
E01028989,1
E01028990,7
E01028991,7
E01028992,4
E01028993,7
E01028994,7
E01028995,4
E01028996,7
E01028997,3
E01028998,4
E01028999,7
E01029000,7
E01029001,7
E01029002,4
E01029003,7
E01029004,7
E01029005,7
E01029006,3
E01029007,4
E01029009,6
E01029010,4
E01029011,4
E01029012,5
E01029013,5
E01029014,5
E01029015,7
E01029016,7
E01029018,7
E01029019,6
E01029020,7
E01029021,6
E01029022,7
E01029023,3
E01029024,6
E01029025,5
E01029026,7
E01029027,7
E01029028,7
E01029029,2
E01029030,3
E01029031,3
E01029032,3
E01029033,3
E01029034,2
E01029035,3
E01029036,3
E01029037,3
E01029038,4
E01029039,3
E01029040,4
E01029041,3
E01029042,2
E01029043,3
E01029044,3
E01029045,4
E01029046,2
E01029047,2
E01029050,2
E01029051,2
E01029052,6
E01029053,7
E01029054,7
E01029055,4
E01029056,7
E01029057,7
E01029058,7
E01029059,7
E01029060,7
E01029061,4
E01029062,4
E01029063,6
E01029064,4
E01029065,4
E01029066,4
E01029067,5
E01029068,4
E01029069,7
E01029070,2
E01029071,2
E01029072,3
E01029073,2
E01029074,2
E01029075,2
E01029076,3
E01029077,7
E01029078,4
E01029079,4
E01029080,3
E01029081,2
E01029082,6
E01029083,3
E01029084,6
E01029085,3
E01029086,7
E01029089,7
E01029090,4
E01029091,4
E01029092,2
E01029093,2
E01029094,2
E01029095,1
E01029096,2
E01029097,4
E01029098,2
E01029099,4
E01029100,1
E01029101,2
E01029102,1
E01029103,4
E01029104,2
E01029105,1
E01029106,2
E01029107,2
E01029108,2
E01029109,1
E01029110,4
E01029111,5
E01029112,1
E01029113,6
E01029114,5
E01029115,6
E01029116,2
E01029117,2
E01029118,5
E01029119,4
E01029120,4
E01029121,7
E01029122,7
E01029123,5
E01029124,6
E01029125,7
E01029126,4
E01029127,3
E01029128,4
E01029129,4
E01029130,6
E01029131,2
E01029132,2
E01029133,3
E01029134,2
E01029135,5
E01029136,6
E01029137,7
E01029138,6
E01029139,7
E01029140,7
E01029142,5
E01029143,5
E01029144,7
E01029145,5
E01029147,7
E01029148,7
E01029149,7
E01029150,7
E01029151,6
E01029152,6
E01029153,7
E01029154,4
E01029155,7
E01029156,4
E01029157,5
E01029158,7
E01029159,1
E01029160,3
E01029161,0
E01029162,1
E01029163,7
E01029164,6
E01029165,7
E01029166,7
E01029167,4
E01029168,5
E01029169,3
E01029170,2
E01029171,1
E01029172,2
E01029173,4
E01029174,2
E01029175,1
E01029176,4
E01029177,2
E01029178,4
E01029179,3
E01029180,7
E01029181,3
E01029182,5
E01029183,4
E01029184,4
E01029185,1
E01029186,4
E01029187,6
E01029188,7
E01029189,4
E01029190,6
E01029191,3
E01029192,3
E01029193,3
E01029194,4
E01029195,3
E01029196,7
E01029197,7
E01029198,3
E01029199,7
E01029200,3
E01029201,5
E01029202,5
E01029203,7
E01029204,6
E01029205,3
E01029206,5
E01029207,6
E01029208,7
E01029209,7
E01029210,7
E01029211,7
E01029212,5
E01029213,5
E01029214,4
E01029215,3
E01029216,7
E01029217,6
E01029218,6
E01029219,6
E01029220,6
E01029221,7
E01029222,7
E01029223,6
E01029224,7
E01029225,5
E01029226,5
E01029227,5
E01029228,5
E01029229,4
E01029230,7
E01029231,1
E01029232,2
E01029233,0
E01029234,0
E01029235,0
E01029236,2
E01029237,0
E01029238,3
E01029239,2
E01029240,2
E01029241,0
E01029242,2
E01029243,2
E01029244,3
E01029245,1
E01029246,0
E01029247,1
E01029248,1
E01029249,0
E01029250,1
E01029251,1
E01029252,1
E01029253,2
E01029254,0
E01029255,1
E01029256,1
E01029257,1
E01029258,6
E01029259,7
E01029260,6
E01029261,7
E01029262,7
E01029263,4
E01029264,3
E01029265,5
E01029266,1
E01029267,7
E01029268,7
E01029269,6
E01029270,7
E01029271,7
E01029273,4
E01029274,6
E01029275,4
E01029276,4
E01029277,3
E01029278,6
E01029279,7
E01029280,1
E01029281,1
E01029282,1
E01029283,2
E01029284,0
E01029285,1
E01029286,2
E01029287,1
E01029288,3
E01029289,1
E01029290,1
E01029291,2
E01029292,3
E01029293,4
E01029294,2
E01029295,2
E01029296,1
E01029297,0
E01029298,2
E01029299,0
E01029300,3
E01029301,1
E01029302,0
E01029303,5
E01029304,1
E01029305,0
E01029306,2
E01029307,2
E01029308,5
E01029309,2
E01029310,3
E01029311,2
E01029312,1
E01029313,3
E01029314,3
E01029315,4
E01029316,2
E01029317,4
E01029318,6
E01029319,3
E01029320,4
E01029321,7
E01029322,2
E01029324,1
E01029325,6
E01029326,5
E01029327,7
E01029328,7
E01029329,1
E01029330,1
E01029331,4
E01029333,5
E01029334,7
E01029335,7
E01029336,6
E01029337,7
E01029338,7
E01029339,7
E01029341,7
E01029342,7
E01029343,6
E01029345,4
E01029346,4
E01029347,4
E01029348,4
E01029349,1
E01029350,1
E01029351,1
E01029352,1
E01029353,1
E01029354,1
E01029355,1
E01029356,3
E01029357,1
E01029358,1
E01029359,1
E01029360,1
E01029361,1
E01029362,2
E01029363,2
E01029364,1
E01029365,2
E01029366,3
E01029367,2
E01029368,3
E01029369,3
E01029370,6
E01029371,2
E01029372,2
E01029373,3
E01029374,3
E01029375,2
E01029376,1
E01029377,5
E01029378,0
E01029379,3
E01029380,0
E01029381,0
E01029382,0
E01029383,1
E01029384,1
E01029385,3
E01029386,3
E01029387,2
E01029388,3
E01029389,2
E01029390,3
E01029391,1
E01029392,0
E01029393,1
E01029394,1
E01029395,3
E01029396,1
E01029397,1
E01029398,5
E01029399,1
E01029400,2
E01029401,2
E01029402,6
E01029403,2
E01029404,2
E01029405,5
E01029406,7
E01029407,0
E01029408,0
E01029409,1
E01029410,1
E01029411,7
E01029412,4
E01029413,3
E01029414,1
E01029415,3
E01029416,0
E01029417,3
E01029418,3
E01029419,0
E01029420,1
E01029422,4
E01029423,3
E01029424,7
E01029425,7
E01029426,0
E01029427,0
E01029428,1
E01029429,0
E01029430,5
E01029431,4
E01029432,3
E01029433,3
E01029434,0
E01029435,0
E01029436,0
E01029437,1
E01029438,1
E01029439,4
E01029440,7
E01029441,4
E01029442,3
E01029443,6
E01029444,2
E01029445,0
E01029446,1
E01029447,0
E01029448,0
E01029449,0
E01029450,0
E01029451,0
E01029452,1
E01029453,1
E01029454,2
E01029455,5
E01029456,2
E01029457,4
E01029458,4
E01029459,5
E01029460,3
E01029461,2
E01029462,2
E01029463,5
E01029464,2
E01029465,3
E01029466,2
E01029467,7
E01029468,0
E01029469,0
E01029470,0
E01029471,0
E01029472,0
E01029473,7
E01029474,5
E01029475,4
E01029476,5
E01029477,6
E01029478,5
E01029479,6
E01029480,6
E01029481,6
E01029482,5
E01029483,5
E01029484,3
E01029485,4
E01029486,4
E01029487,2
E01029488,7
E01029489,6
E01029490,2
E01029491,3
E01029492,2
E01029493,2
E01029494,1
E01029495,1
E01029496,3
E01029497,1
E01029498,7
E01029499,2
E01029500,3
E01029501,2
E01029502,3
E01029503,4
E01029504,3
E01029505,6
E01029506,3
E01029507,6
E01029508,7
E01029509,7
E01029511,3
E01029512,4
E01029513,4
E01029514,3
E01029515,7
E01029516,6
E01029517,3
E01029518,5
E01029519,2
E01029520,2
E01029521,6
E01029522,3
E01029523,5
E01029524,2
E01029525,2
E01029526,2
E01029527,3
E01029528,3
E01029529,3
E01029530,7
E01029531,7
E01029532,5
E01029533,4
E01029534,4
E01029535,4
E01029536,5
E01029537,4
E01029538,4
E01029539,0
E01029540,1
E01029541,1
E01029542,1
E01029543,0
E01029544,4
E01029545,3
E01029546,3
E01029547,3
E01029548,3
E01029549,3
E01029551,2
E01029552,0
E01029553,2
E01029554,2
E01029555,1
E01029556,5
E01029557,4
E01029558,2
E01029559,4
E01029560,4
E01029561,2
E01029562,2
E01029563,3
E01029564,1
E01029565,3
E01029566,0
E01029567,0
E01029568,3
E01029569,7
E01029570,7
E01029571,7
E01029572,7
E01029573,4
E01029574,4
E01029575,4
E01029576,2
E01029577,0
E01029578,0
E01029579,1
E01029580,3
E01029581,2
E01029582,6
E01029583,1
E01029584,0
E01029585,1
E01029586,4
E01029587,5
E01029588,1
E01029589,4
E01029590,2
E01029591,1
E01029593,1
E01029594,1
E01029595,4
E01029596,4
E01029597,4
E01029598,0
E01029599,0
E01029600,1
E01029601,3
E01029602,0
E01029603,1
E01029604,0
E01029605,1
E01029606,3
E01029607,2
E01029608,5
E01029609,0
E01029610,1
E01029611,0
E01029612,0
E01029613,3
E01029614,2
E01029615,1
E01029616,5
E01029617,7
E01029618,6
E01029619,6
E01029620,3
E01029621,5
E01029622,2
E01029623,2
E01029624,3
E01029625,2
E01029626,7
E01029627,2
E01029628,2
E01029629,3
E01029630,5
E01029631,2
E01029632,1
E01029633,0
E01029634,0
E01029635,2
E01029636,2
E01029637,3
E01029638,0
E01029639,3
E01029640,1
E01029641,3
E01029642,2
E01029643,2
E01029644,2
E01029645,5
E01029646,2
E01029647,6
E01029648,2
E01029649,1
E01029650,2
E01029651,4
E01029652,5
E01029653,2
E01029654,7
E01029655,2
E01029656,7
E01029657,4
E01029658,5
E01029659,3
E01029660,7
E01029661,6
E01029662,5
E01029663,6
E01029664,4
E01029665,5
E01029666,4
E01029667,7
E01029668,7
E01029669,7
E01029670,7
E01029671,2
E01029672,7
E01029673,4
E01029674,4
E01029675,2
E01029676,3
E01029677,2
E01029678,3
E01029679,4
E01029680,5
E01029681,7
E01029682,7
E01029683,6
E01029684,1
E01029685,1
E01029686,2
E01029687,7
E01029688,6
E01029689,2
E01029690,5
E01029691,1
E01029692,2
E01029693,3
E01029694,3
E01029695,5
E01029696,7
E01029697,7
E01029698,5
E01029699,0
E01029700,2
E01029701,0
E01029702,3
E01029703,7
E01029704,6
E01029705,5
E01029706,7
E01029707,6
E01029708,7
E01029709,5
E01029710,5
E01029711,7
E01029712,3
E01029713,3
E01029714,0
E01029715,0
E01029716,0
E01029717,2
E01029718,4
E01029719,3
E01029720,0
E01029721,1
E01029722,0
E01029723,2
E01029724,1
E01029725,0
